year,event,round,dataset,Driver,Team,valid_laps_n,clean_air_laps_n,lap_time_median_s,clean_air_lap_time_median_s,clean_air_lap_time_p25_s,clean_air_best5_median_s,clean_gap_s,error
2020,Austrian Grand Prix,1,fastf1,ALB,Red Bull Racing,30.0,25.0,69.55199999999999,69.649,69.007,68.637,2.0,
2020,Austrian Grand Prix,1,fastf1,BOT,Mercedes,35.0,25.0,68.462,69.185,68.421,68.231,2.0,
2020,Austrian Grand Prix,1,fastf1,GAS,AlphaTauri,34.0,29.0,69.977,69.821,69.521,69.37,2.0,
2020,Austrian Grand Prix,1,fastf1,GIO,Alfa Romeo Racing,33.0,10.0,70.867,70.999,70.87575000000001,70.867,2.0,
2020,Austrian Grand Prix,1,fastf1,GRO,Haas F1 Team,25.0,12.0,71.175,70.418,70.3305,70.305,2.0,
2020,Austrian Grand Prix,1,fastf1,HAM,Mercedes,34.0,20.0,68.705,68.799,68.34075,68.147,2.0,
2020,Austrian Grand Prix,1,fastf1,KVY,AlphaTauri,32.0,15.0,70.5565,70.831,70.5565,70.42,2.0,
2020,Austrian Grand Prix,1,fastf1,LAT,Williams,31.0,23.0,71.213,70.613,70.295,70.262,2.0,
2020,Austrian Grand Prix,1,fastf1,LEC,Ferrari,33.0,7.0,69.925,68.26,68.1,68.127,2.0,
2020,Austrian Grand Prix,1,fastf1,MAG,Haas F1 Team,16.0,3.0,71.33,71.386,71.2305,,2.0,
2020,Austrian Grand Prix,1,fastf1,NOR,McLaren,33.0,27.0,69.175,69.86,68.9505,68.699,2.0,
2020,Austrian Grand Prix,1,fastf1,OCO,Renault,32.0,8.0,70.521,70.94399999999999,70.815,70.826,2.0,
2020,Austrian Grand Prix,1,fastf1,PER,Racing Point,35.0,24.0,69.828,69.136,68.79475,68.558,2.0,
2020,Austrian Grand Prix,1,fastf1,RAI,Alfa Romeo Racing,32.0,15.0,70.36500000000001,70.375,69.4085,69.384,2.0,
2020,Austrian Grand Prix,1,fastf1,RIC,Renault,8.0,0.0,70.8185,,,,2.0,
2020,Austrian Grand Prix,1,fastf1,RUS,Williams,32.0,24.0,70.674,70.3145,70.0865,69.888,2.0,
2020,Austrian Grand Prix,1,fastf1,SAI,McLaren,34.0,15.0,69.45849999999999,69.243,69.122,68.974,2.0,
2020,Austrian Grand Prix,1,fastf1,STR,Racing Point,9.0,3.0,70.611,70.734,70.6725,,2.0,
2020,Austrian Grand Prix,1,fastf1,VER,Red Bull Racing,7.0,7.0,69.459,69.459,69.404,69.428,2.0,
2020,Austrian Grand Prix,1,fastf1,VET,Ferrari,34.0,23.0,70.4385,70.004,69.70599999999999,69.453,2.0,
2020,Styrian Grand Prix,2,fastf1,ALB,Red Bull Racing,63.0,60.0,68.746,68.7235,68.17575,67.33,2.0,
2020,Styrian Grand Prix,2,fastf1,BOT,Mercedes,60.0,57.0,68.40950000000001,68.433,67.807,67.618,2.0,
2020,Styrian Grand Prix,2,fastf1,GAS,AlphaTauri,55.0,31.0,69.705,69.287,68.34,68.226,2.0,
2020,Styrian Grand Prix,2,fastf1,GIO,Alfa Romeo Racing,58.0,9.0,69.85149999999999,69.015,68.813,68.813,2.0,
2020,Styrian Grand Prix,2,fastf1,GRO,Haas F1 Team,62.0,23.0,69.82,68.89,68.5455,68.462,2.0,
2020,Styrian Grand Prix,2,fastf1,HAM,Mercedes,60.0,60.0,68.15950000000001,68.15950000000001,67.95975,67.704,2.0,
2020,Styrian Grand Prix,2,fastf1,KVY,AlphaTauri,60.0,41.0,69.494,68.822,68.605,68.438,2.0,
2020,Styrian Grand Prix,2,fastf1,LAT,Williams,58.0,47.0,70.245,70.059,69.643,68.903,2.0,
2020,Styrian Grand Prix,2,fastf1,MAG,Haas F1 Team,60.0,13.0,69.70400000000001,69.984,69.65,68.996,2.0,
2020,Styrian Grand Prix,2,fastf1,NOR,McLaren,62.0,38.0,69.02799999999999,68.52350000000001,67.97575,67.697,2.0,
2020,Styrian Grand Prix,2,fastf1,OCO,Renault,19.0,1.0,69.995,70.017,70.017,,2.0,
2020,Styrian Grand Prix,2,fastf1,PER,Racing Point,60.0,11.0,68.6985,68.61,67.5625,67.547,2.0,
2020,Styrian Grand Prix,2,fastf1,RAI,Alfa Romeo Racing,61.0,18.0,69.721,68.963,68.76225,68.673,2.0,
2020,Styrian Grand Prix,2,fastf1,RIC,Renault,61.0,41.0,68.765,68.551,68.284,67.908,2.0,
2020,Styrian Grand Prix,2,fastf1,RUS,Williams,61.0,24.0,70.349,70.40899999999999,68.98750000000001,68.865,2.0,
2020,Styrian Grand Prix,2,fastf1,SAI,McLaren,58.0,48.0,69.1095,69.1095,68.51975,68.067,2.0,
2020,Styrian Grand Prix,2,fastf1,STR,Racing Point,62.0,11.0,68.85249999999999,69.067,68.364,68.355,2.0,
2020,Styrian Grand Prix,2,fastf1,VER,Red Bull Racing,59.0,58.0,68.27,68.25399999999999,68.114,67.901,2.0,
2020,Hungarian Grand Prix,3,fastf1,ALB,Red Bull Racing,60.0,31.0,81.05600000000001,80.578,80.31450000000001,79.617,2.0,
2020,Hungarian Grand Prix,3,fastf1,BOT,Mercedes,55.0,28.0,80.276,79.118,78.48249999999999,78.039,2.0,
2020,Hungarian Grand Prix,3,fastf1,GAS,AlphaTauri,9.0,4.0,85.599,86.10249999999999,85.4075,,2.0,
2020,Hungarian Grand Prix,3,fastf1,GIO,Alfa Romeo Racing,55.0,54.0,82.283,82.25200000000001,80.5315,80.238,2.0,
2020,Hungarian Grand Prix,3,fastf1,GRO,Haas F1 Team,53.0,52.0,82.114,82.07,81.28925,80.946,2.0,
2020,Hungarian Grand Prix,3,fastf1,HAM,Mercedes,55.0,55.0,81.198,81.198,79.83500000000001,78.71,2.0,
2020,Hungarian Grand Prix,3,fastf1,KVY,AlphaTauri,58.0,55.0,81.886,81.811,81.3785,81.177,2.0,
2020,Hungarian Grand Prix,3,fastf1,LAT,Williams,44.0,44.0,84.2355,84.2355,82.63,81.427,2.0,
2020,Hungarian Grand Prix,3,fastf1,LEC,Ferrari,59.0,41.0,81.956,81.756,81.367,81.033,2.0,
2020,Hungarian Grand Prix,3,fastf1,MAG,Haas F1 Team,55.0,55.0,82.677,82.677,80.86500000000001,80.528,2.0,
2020,Hungarian Grand Prix,3,fastf1,NOR,McLaren,60.0,20.0,82.64500000000001,82.7945,81.66425000000001,80.155,2.0,
2020,Hungarian Grand Prix,3,fastf1,OCO,Renault,59.0,28.0,82.238,82.6015,80.63425000000001,80.494,2.0,
2020,Hungarian Grand Prix,3,fastf1,PER,Racing Point,59.0,41.0,81.797,80.952,80.582,80.248,2.0,
2020,Hungarian Grand Prix,3,fastf1,RAI,Alfa Romeo Racing,60.0,41.0,82.71350000000001,82.199,80.583,80.409,2.0,
2020,Hungarian Grand Prix,3,fastf1,RIC,Renault,59.0,30.0,82.107,81.5535,80.2085,79.83,2.0,
2020,Hungarian Grand Prix,3,fastf1,RUS,Williams,56.0,30.0,82.01050000000001,82.114,81.6865,81.32,2.0,
2020,Hungarian Grand Prix,3,fastf1,SAI,McLaren,59.0,17.0,82.493,80.176,79.74,79.644,2.0,
2020,Hungarian Grand Prix,3,fastf1,STR,Racing Point,57.0,49.0,81.589,81.205,80.012,79.224,2.0,
2020,Hungarian Grand Prix,3,fastf1,VER,Red Bull Racing,61.0,61.0,80.659,80.659,79.886,79.304,2.0,
2020,Hungarian Grand Prix,3,fastf1,VET,Ferrari,56.0,38.0,81.11,80.853,80.64250000000001,80.456,2.0,
2020,British Grand Prix,4,fastf1,ALB,Red Bull Racing,30.0,15.0,90.01249999999999,89.565,89.3535,89.256,2.0,
2020,British Grand Prix,4,fastf1,BOT,Mercedes,33.0,12.0,89.934,89.89949999999999,89.735,89.723,2.0,
2020,British Grand Prix,4,fastf1,GAS,AlphaTauri,36.0,10.0,91.2745,90.342,90.211,90.175,2.0,
2020,British Grand Prix,4,fastf1,GIO,Alfa Romeo Racing,37.0,17.0,91.905,91.462,91.109,91.072,2.0,
2020,British Grand Prix,4,fastf1,GRO,Haas F1 Team,35.0,8.0,91.662,90.105,89.9535,89.965,2.0,
2020,British Grand Prix,4,fastf1,HAM,Mercedes,36.0,36.0,89.878,89.878,89.50750000000001,89.269,2.0,
2020,British Grand Prix,4,fastf1,KVY,AlphaTauri,3.0,0.0,93.461,,,,2.0,
2020,British Grand Prix,4,fastf1,LAT,Williams,37.0,19.0,92.1,91.243,91.086,90.915,2.0,
2020,British Grand Prix,4,fastf1,LEC,Ferrari,37.0,37.0,91.322,91.322,90.512,90.068,2.0,
2020,British Grand Prix,4,fastf1,NOR,McLaren,37.0,16.0,91.281,91.2715,90.579,90.427,2.0,
2020,British Grand Prix,4,fastf1,OCO,Renault,37.0,5.0,91.403,89.848,89.515,89.848,2.0,
2020,British Grand Prix,4,fastf1,RAI,Alfa Romeo Racing,34.0,19.0,92.5805,92.254,91.793,91.7,2.0,
2020,British Grand Prix,4,fastf1,RIC,Renault,36.0,1.0,91.2245,89.783,89.783,,2.0,
2020,British Grand Prix,4,fastf1,RUS,Williams,37.0,15.0,91.759,91.707,91.383,91.338,2.0,
2020,British Grand Prix,4,fastf1,SAI,McLaren,34.0,31.0,91.247,91.174,90.39,90.045,2.0,
2020,British Grand Prix,4,fastf1,STR,Racing Point,37.0,11.0,91.68,90.742,90.682,90.642,2.0,
2020,British Grand Prix,4,fastf1,VER,Red Bull Racing,34.0,34.0,90.21,90.21,89.8435,89.389,2.0,
2020,British Grand Prix,4,fastf1,VET,Ferrari,35.0,9.0,91.83,90.776,90.666,90.666,2.0,
2020,70th Anniversary Grand Prix,5,fastf1,ALB,Red Bull Racing,41.0,21.0,91.728,90.184,89.91,89.832,2.0,
2020,70th Anniversary Grand Prix,5,fastf1,BOT,Mercedes,41.0,38.0,91.656,91.609,90.63825,89.944,2.0,
2020,70th Anniversary Grand Prix,5,fastf1,GAS,AlphaTauri,42.0,30.0,92.129,92.0315,91.124,90.747,2.0,
2020,70th Anniversary Grand Prix,5,fastf1,GIO,Alfa Romeo Racing,38.0,31.0,93.397,93.271,92.229,92.13,2.0,
2020,70th Anniversary Grand Prix,5,fastf1,GRO,Haas F1 Team,41.0,20.0,93.338,92.7655,91.8105,91.086,2.0,
2020,70th Anniversary Grand Prix,5,fastf1,HAM,Mercedes,42.0,30.0,91.6225,91.3945,90.725,89.795,2.0,
2020,70th Anniversary Grand Prix,5,fastf1,HUL,Racing Point,40.0,35.0,91.9915,91.643,91.1215,90.627,2.0,
2020,70th Anniversary Grand Prix,5,fastf1,KVY,AlphaTauri,43.0,20.0,92.275,91.1085,90.968,90.799,2.0,
2020,70th Anniversary Grand Prix,5,fastf1,LAT,Williams,39.0,7.0,93.069,92.87,92.7725,92.823,2.0,
2020,70th Anniversary Grand Prix,5,fastf1,LEC,Ferrari,44.0,25.0,91.49,91.212,90.952,90.731,2.0,
2020,70th Anniversary Grand Prix,5,fastf1,MAG,Haas F1 Team,31.0,26.0,93.326,93.3055,92.8895,92.298,2.0,
2020,70th Anniversary Grand Prix,5,fastf1,NOR,McLaren,43.0,18.0,92.111,92.3055,91.865,91.396,2.0,
2020,70th Anniversary Grand Prix,5,fastf1,OCO,Renault,46.0,41.0,92.607,92.582,91.76,90.877,2.0,
2020,70th Anniversary Grand Prix,5,fastf1,RAI,Alfa Romeo Racing,44.0,29.0,93.587,93.128,92.588,92.369,2.0,
2020,70th Anniversary Grand Prix,5,fastf1,RIC,Renault,38.0,21.0,92.3775,92.207,91.716,91.517,2.0,
2020,70th Anniversary Grand Prix,5,fastf1,RUS,Williams,38.0,8.0,92.878,92.254,91.92325,91.934,2.0,
2020,70th Anniversary Grand Prix,5,fastf1,SAI,McLaren,43.0,17.0,92.52,93.097,92.854,92.758,2.0,
2020,70th Anniversary Grand Prix,5,fastf1,STR,Racing Point,44.0,30.0,91.94,91.9595,91.159,90.958,2.0,
2020,70th Anniversary Grand Prix,5,fastf1,VER,Red Bull Racing,43.0,34.0,91.312,90.8,90.11475,89.54,2.0,
2020,70th Anniversary Grand Prix,5,fastf1,VET,Ferrari,43.0,6.0,92.305,92.4385,92.22425,92.312,2.0,
2020,Spanish Grand Prix,6,fastf1,ALB,Red Bull Racing,55.0,21.0,84.945,84.257,83.162,82.994,2.0,
2020,Spanish Grand Prix,6,fastf1,BOT,Mercedes,50.0,39.0,83.37950000000001,83.425,81.90950000000001,81.666,2.0,
2020,Spanish Grand Prix,6,fastf1,GAS,AlphaTauri,55.0,11.0,85.018,84.63,83.9345,83.838,2.0,
2020,Spanish Grand Prix,6,fastf1,GIO,Alfa Romeo Racing,52.0,26.0,84.649,84.2715,83.11125,82.614,2.0,
2020,Spanish Grand Prix,6,fastf1,GRO,Haas F1 Team,52.0,27.0,85.8755,86.031,84.148,83.619,2.0,
2020,Spanish Grand Prix,6,fastf1,HAM,Mercedes,56.0,56.0,82.975,82.975,81.85024999999999,80.872,2.0,
2020,Spanish Grand Prix,6,fastf1,KVY,AlphaTauri,55.0,15.0,84.578,84.26,84.0515,83.896,2.0,
2020,Spanish Grand Prix,6,fastf1,LAT,Williams,54.0,51.0,85.1165,84.634,83.589,82.491,2.0,
2020,Spanish Grand Prix,6,fastf1,LEC,Ferrari,31.0,8.0,85.309,85.2755,85.06375,85.098,2.0,
2020,Spanish Grand Prix,6,fastf1,MAG,Haas F1 Team,58.0,38.0,85.5245,85.439,84.0085,83.837,2.0,
2020,Spanish Grand Prix,6,fastf1,NOR,McLaren,55.0,21.0,84.939,85.214,84.952,84.037,2.0,
2020,Spanish Grand Prix,6,fastf1,OCO,Renault,58.0,23.0,85.39500000000001,83.871,83.024,82.786,2.0,
2020,Spanish Grand Prix,6,fastf1,PER,Racing Point,59.0,29.0,84.723,83.904,83.141,82.952,2.0,
2020,Spanish Grand Prix,6,fastf1,RAI,Alfa Romeo Racing,53.0,15.0,84.963,82.927,82.402,82.047,2.0,
2020,Spanish Grand Prix,6,fastf1,RIC,Renault,58.0,41.0,85.05000000000001,84.81,83.025,82.595,2.0,
2020,Spanish Grand Prix,6,fastf1,RUS,Williams,56.0,34.0,85.049,84.93950000000001,84.5395,83.916,2.0,
2020,Spanish Grand Prix,6,fastf1,SAI,McLaren,56.0,35.0,84.5475,84.513,82.9245,82.438,2.0,
2020,Spanish Grand Prix,6,fastf1,STR,Racing Point,56.0,47.0,84.5095,84.573,83.1695,82.356,2.0,
2020,Spanish Grand Prix,6,fastf1,VER,Red Bull Racing,56.0,48.0,83.248,83.1095,81.90925,81.486,2.0,
2020,Spanish Grand Prix,6,fastf1,VET,Ferrari,58.0,43.0,85.0955,84.407,83.725,83.319,2.0,
2020,Belgian Grand Prix,7,fastf1,ALB,Red Bull Racing,35.0,20.0,110.139,109.6645,109.134,108.792,2.0,
2020,Belgian Grand Prix,7,fastf1,BOT,Mercedes,35.0,26.0,108.753,108.725,108.46875,108.129,2.0,
2020,Belgian Grand Prix,7,fastf1,GAS,AlphaTauri,33.0,15.0,110.343,110.405,109.449,108.103,2.0,
2020,Belgian Grand Prix,7,fastf1,GIO,Alfa Romeo Racing,7.0,0.0,112.614,,,,2.0,
2020,Belgian Grand Prix,7,fastf1,GRO,Haas F1 Team,35.0,19.0,110.952,110.618,110.388,110.243,2.0,
2020,Belgian Grand Prix,7,fastf1,HAM,Mercedes,36.0,36.0,108.535,108.535,108.26725,107.964,2.0,
2020,Belgian Grand Prix,7,fastf1,KVY,AlphaTauri,34.0,16.0,110.696,110.427,109.9435,109.862,2.0,
2020,Belgian Grand Prix,7,fastf1,LAT,Williams,31.0,17.0,111.044,109.47,109.067,108.834,2.0,
2020,Belgian Grand Prix,7,fastf1,LEC,Ferrari,32.0,9.0,110.703,109.358,109.103,109.103,2.0,
2020,Belgian Grand Prix,7,fastf1,MAG,Haas F1 Team,32.0,21.0,111.0465,110.489,109.913,109.282,2.0,
2020,Belgian Grand Prix,7,fastf1,NOR,McLaren,35.0,9.0,110.192,110.323,108.762,108.762,2.0,
2020,Belgian Grand Prix,7,fastf1,OCO,Renault,35.0,19.0,110.093,109.284,108.9805,108.839,2.0,
2020,Belgian Grand Prix,7,fastf1,PER,Racing Point,33.0,8.0,109.729,108.9995,108.97925,108.985,2.0,
2020,Belgian Grand Prix,7,fastf1,RAI,Alfa Romeo Racing,35.0,2.0,110.662,111.109,110.8085,,2.0,
2020,Belgian Grand Prix,7,fastf1,RIC,Renault,34.0,31.0,109.0035,108.913,108.694,108.293,2.0,
2020,Belgian Grand Prix,7,fastf1,RUS,Williams,7.0,0.0,112.565,,,,2.0,
2020,Belgian Grand Prix,7,fastf1,STR,Racing Point,35.0,22.0,110.321,110.03,109.3925,109.181,2.0,
2020,Belgian Grand Prix,7,fastf1,VER,Red Bull Racing,31.0,19.0,108.782,109.146,108.762,108.562,2.0,
2020,Belgian Grand Prix,7,fastf1,VET,Ferrari,35.0,14.0,110.691,110.675,110.49375,110.38,2.0,
2020,Italian Grand Prix,8,fastf1,ALB,Red Bull Racing,40.0,2.0,85.935,86.1805,86.00325,,2.0,
2020,Italian Grand Prix,8,fastf1,BOT,Mercedes,39.0,0.0,84.777,,,,2.0,
2020,Italian Grand Prix,8,fastf1,GAS,AlphaTauri,39.0,26.0,84.607,84.39699999999999,84.2835,84.083,2.0,
2020,Italian Grand Prix,8,fastf1,GIO,Alfa Romeo Racing,35.0,24.0,85.729,85.4055,85.09774999999999,85.005,2.0,
2020,Italian Grand Prix,8,fastf1,GRO,Haas F1 Team,40.0,24.0,86.07900000000001,85.5215,85.16375,84.955,2.0,
2020,Italian Grand Prix,8,fastf1,HAM,Mercedes,38.0,22.0,84.5925,84.87100000000001,83.87825000000001,82.955,2.0,
2020,Italian Grand Prix,8,fastf1,KVY,AlphaTauri,36.0,3.0,85.383,85.452,85.243,,2.0,
2020,Italian Grand Prix,8,fastf1,LAT,Williams,36.0,18.0,85.658,85.417,85.231,85.122,2.0,
2020,Italian Grand Prix,8,fastf1,LEC,Ferrari,13.0,8.0,86.557,86.63300000000001,86.408,86.409,2.0,
2020,Italian Grand Prix,8,fastf1,MAG,Haas F1 Team,12.0,12.0,86.0375,86.0375,85.97175,85.941,2.0,
2020,Italian Grand Prix,8,fastf1,NOR,McLaren,39.0,30.0,84.736,84.52199999999999,84.3105,84.247,2.0,
2020,Italian Grand Prix,8,fastf1,OCO,Renault,39.0,10.0,85.304,84.699,84.64725,84.635,2.0,
2020,Italian Grand Prix,8,fastf1,PER,Racing Point,39.0,5.0,85.523,84.487,84.464,84.487,2.0,
2020,Italian Grand Prix,8,fastf1,RAI,Alfa Romeo Racing,39.0,11.0,86.189,85.509,85.23150000000001,85.2,2.0,
2020,Italian Grand Prix,8,fastf1,RIC,Renault,39.0,1.0,85.232,85.232,85.232,,2.0,
2020,Italian Grand Prix,8,fastf1,RUS,Williams,40.0,10.0,86.21350000000001,86.5315,86.436,86.423,2.0,
2020,Italian Grand Prix,8,fastf1,SAI,McLaren,38.0,26.0,84.47550000000001,85.58600000000001,84.17875000000001,83.987,2.0,
2020,Italian Grand Prix,8,fastf1,STR,Racing Point,39.0,22.0,84.743,84.3315,84.187,84.05,2.0,
2020,Italian Grand Prix,8,fastf1,VER,Red Bull Racing,16.0,0.0,85.9585,,,,2.0,
2020,Italian Grand Prix,8,fastf1,VET,Ferrari,3.0,1.0,87.646,88.32,88.32,,2.0,
2020,Tuscan Grand Prix,9,fastf1,ALB,Red Bull Racing,40.0,16.0,82.945,82.43799999999999,80.83,80.774,2.0,
2020,Tuscan Grand Prix,9,fastf1,BOT,Mercedes,39.0,18.0,82.393,82.211,81.91525,81.213,2.0,
2020,Tuscan Grand Prix,9,fastf1,GRO,Haas F1 Team,36.0,27.0,84.69749999999999,84.652,83.471,82.708,2.0,
2020,Tuscan Grand Prix,9,fastf1,HAM,Mercedes,41.0,41.0,82.499,82.499,80.775,79.647,2.0,
2020,Tuscan Grand Prix,9,fastf1,KVY,AlphaTauri,40.0,22.0,83.72149999999999,83.72149999999999,83.09174999999999,81.588,2.0,
2020,Tuscan Grand Prix,9,fastf1,LEC,Ferrari,37.0,27.0,83.698,83.698,82.4565,81.889,2.0,
2020,Tuscan Grand Prix,9,fastf1,NOR,McLaren,40.0,31.0,83.18299999999999,82.878,81.5085,81.269,2.0,
2020,Tuscan Grand Prix,9,fastf1,PER,Racing Point,41.0,29.0,83.15,82.873,81.492,81.12,2.0,
2020,Tuscan Grand Prix,9,fastf1,RAI,Alfa Romeo Racing,40.0,27.0,84.059,83.797,81.92,81.407,2.0,
2020,Tuscan Grand Prix,9,fastf1,RIC,Renault,41.0,21.0,83.213,82.483,81.096,80.643,2.0,
2020,Tuscan Grand Prix,9,fastf1,RUS,Williams,40.0,28.0,84.34,84.8255,84.281,83.795,2.0,
2020,Tuscan Grand Prix,9,fastf1,STR,Racing Point,29.0,14.0,83.76,83.818,83.62650000000001,83.259,2.0,
2020,Tuscan Grand Prix,9,fastf1,VET,Ferrari,40.0,25.0,84.1635,84.017,82.081,81.781,2.0,
2020,Russian Grand Prix,10,fastf1,ALB,Red Bull Racing,42.0,16.0,101.1625,99.5685,98.901,98.521,2.0,
2020,Russian Grand Prix,10,fastf1,BOT,Mercedes,41.0,34.0,99.081,98.9285,98.62025,97.807,2.0,
2020,Russian Grand Prix,10,fastf1,GAS,AlphaTauri,40.0,24.0,101.3405,99.7725,99.25325,98.704,2.0,
2020,Russian Grand Prix,10,fastf1,GIO,Alfa Romeo Racing,41.0,15.0,101.265,100.951,100.301,100.095,2.0,
2020,Russian Grand Prix,10,fastf1,GRO,Haas F1 Team,37.0,29.0,101.463,101.391,101.21,100.976,2.0,
2020,Russian Grand Prix,10,fastf1,HAM,Mercedes,43.0,40.0,99.717,99.6865,98.65275,98.201,2.0,
2020,Russian Grand Prix,10,fastf1,KVY,AlphaTauri,42.0,16.0,100.6525,100.887,100.71075,100.61,2.0,
2020,Russian Grand Prix,10,fastf1,LAT,Williams,36.0,33.0,101.506,101.481,101.389,101.167,2.0,
2020,Russian Grand Prix,10,fastf1,LEC,Ferrari,41.0,38.0,100.421,100.0815,99.66325,99.427,2.0,
2020,Russian Grand Prix,10,fastf1,MAG,Haas F1 Team,40.0,33.0,101.3155,101.305,100.944,100.803,2.0,
2020,Russian Grand Prix,10,fastf1,NOR,McLaren,38.0,32.0,101.4935,101.42,100.88325,98.565,2.0,
2020,Russian Grand Prix,10,fastf1,OCO,Renault,42.0,32.0,100.695,100.2425,99.7855,99.394,2.0,
2020,Russian Grand Prix,10,fastf1,PER,Racing Point,43.0,33.0,99.67,99.376,98.811,98.228,2.0,
2020,Russian Grand Prix,10,fastf1,RAI,Alfa Romeo Racing,42.0,31.0,101.66,101.687,101.2485,99.517,2.0,
2020,Russian Grand Prix,10,fastf1,RIC,Renault,42.0,28.0,99.84,99.309,99.01775,98.777,2.0,
2020,Russian Grand Prix,10,fastf1,RUS,Williams,36.0,28.0,101.6475,101.571,101.36875,101.296,2.0,
2020,Russian Grand Prix,10,fastf1,VER,Red Bull Racing,43.0,34.0,99.155,98.7345,98.48475,97.793,2.0,
2020,Russian Grand Prix,10,fastf1,VET,Ferrari,42.0,25.0,101.6575,101.288,100.096,99.665,2.0,
2020,Eifel Grand Prix,11,fastf1,ALB,Red Bull Racing,12.0,0.0,94.1565,,,,2.0,
2020,Eifel Grand Prix,11,fastf1,BOT,Mercedes,9.0,9.0,92.019,92.019,91.889,91.889,2.0,
2020,Eifel Grand Prix,11,fastf1,GAS,AlphaTauri,42.0,17.0,93.296,93.411,92.661,91.834,2.0,
2020,Eifel Grand Prix,11,fastf1,GIO,Alfa Romeo Racing,37.0,25.0,92.894,93.137,92.86,91.283,2.0,
2020,Eifel Grand Prix,11,fastf1,GRO,Haas F1 Team,43.0,24.0,93.277,92.1745,91.95125,91.664,2.0,
2020,Eifel Grand Prix,11,fastf1,HAM,Mercedes,43.0,34.0,90.701,90.548,89.254,88.335,2.0,
2020,Eifel Grand Prix,11,fastf1,HUL,Racing Point,40.0,14.0,93.3345,93.685,93.24025,92.13,2.0,
2020,Eifel Grand Prix,11,fastf1,KVY,AlphaTauri,45.0,24.0,92.898,92.619,92.4625,92.336,2.0,
2020,Eifel Grand Prix,11,fastf1,LAT,Williams,40.0,22.0,93.3515,92.862,91.66125,91.491,2.0,
2020,Eifel Grand Prix,11,fastf1,LEC,Ferrari,37.0,29.0,92.677,92.636,91.138,90.863,2.0,
2020,Eifel Grand Prix,11,fastf1,MAG,Haas F1 Team,37.0,23.0,92.95,92.864,91.8225,90.853,2.0,
2020,Eifel Grand Prix,11,fastf1,NOR,McLaren,30.0,22.0,93.068,92.8875,92.71225,92.521,2.0,
2020,Eifel Grand Prix,11,fastf1,OCO,Renault,14.0,6.0,93.9545,93.692,93.356,93.668,2.0,
2020,Eifel Grand Prix,11,fastf1,PER,Racing Point,43.0,17.0,92.848,91.27,90.757,90.575,2.0,
2020,Eifel Grand Prix,11,fastf1,RAI,Alfa Romeo Racing,38.0,4.0,92.871,92.8465,92.80625,,2.0,
2020,Eifel Grand Prix,11,fastf1,RIC,Renault,45.0,36.0,92.116,91.829,90.313,89.789,2.0,
2020,Eifel Grand Prix,11,fastf1,RUS,Williams,8.0,3.0,94.9295,94.93,94.9295,,2.0,
2020,Eifel Grand Prix,11,fastf1,SAI,McLaren,43.0,27.0,91.951,91.532,91.031,90.617,2.0,
2020,Eifel Grand Prix,11,fastf1,VER,Red Bull Racing,43.0,37.0,91.086,90.939,90.583,88.854,2.0,
2020,Eifel Grand Prix,11,fastf1,VET,Ferrari,38.0,6.0,93.056,93.804,92.92375,93.223,2.0,
2020,Portuguese Grand Prix,12,fastf1,ALB,Red Bull Racing,55.0,29.0,82.249,80.997,80.579,80.074,2.0,
2020,Portuguese Grand Prix,12,fastf1,BOT,Mercedes,61.0,57.0,81.293,81.232,80.723,79.922,2.0,
2020,Portuguese Grand Prix,12,fastf1,GAS,AlphaTauri,59.0,26.0,82.512,82.048,81.27775,81.091,2.0,
2020,Portuguese Grand Prix,12,fastf1,GIO,Alfa Romeo Racing,59.0,36.0,83.157,82.5675,82.316,81.995,2.0,
2020,Portuguese Grand Prix,12,fastf1,GRO,Haas F1 Team,59.0,12.0,83.195,83.125,82.42675,82.12,2.0,
2020,Portuguese Grand Prix,12,fastf1,HAM,Mercedes,61.0,49.0,80.916,80.746,80.127,78.966,2.0,
2020,Portuguese Grand Prix,12,fastf1,KVY,AlphaTauri,54.0,17.0,82.84649999999999,82.594,81.268,80.863,2.0,
2020,Portuguese Grand Prix,12,fastf1,LAT,Williams,57.0,46.0,83.565,82.8805,82.52875,82.077,2.0,
2020,Portuguese Grand Prix,12,fastf1,LEC,Ferrari,61.0,52.0,81.866,81.767,81.33725000000001,80.922,2.0,
2020,Portuguese Grand Prix,12,fastf1,MAG,Haas F1 Team,58.0,39.0,83.417,82.504,81.8695,81.478,2.0,
2020,Portuguese Grand Prix,12,fastf1,NOR,McLaren,57.0,48.0,82.475,82.57900000000001,81.43074999999999,80.343,2.0,
2020,Portuguese Grand Prix,12,fastf1,OCO,Renault,60.0,41.0,82.393,81.991,81.332,81.006,2.0,
2020,Portuguese Grand Prix,12,fastf1,PER,Racing Point,56.0,36.0,81.872,81.67750000000001,81.34,81.164,2.0,
2020,Portuguese Grand Prix,12,fastf1,RAI,Alfa Romeo Racing,60.0,12.0,82.53399999999999,83.4265,81.97275,81.819,2.0,
2020,Portuguese Grand Prix,12,fastf1,RIC,Renault,60.0,33.0,82.50399999999999,82.508,82.115,81.879,2.0,
2020,Portuguese Grand Prix,12,fastf1,RUS,Williams,60.0,39.0,83.036,82.948,81.7635,81.019,2.0,
2020,Portuguese Grand Prix,12,fastf1,SAI,McLaren,60.0,31.0,82.34100000000001,83.552,83.167,81.776,2.0,
