year,event,round,dataset,Driver,Team,valid_laps_n,clean_air_laps_n,lap_time_median_s,clean_air_lap_time_median_s,clean_air_lap_time_p25_s,clean_air_best5_median_s,clean_gap_s
2023,Spanish Grand Prix,7,fastf1,OCO,Alpine,56.0,50.0,80.0505,79.786,79.20849999999999,78.97,2.0
2023,Spanish Grand Prix,7,fastf1,PER,Red Bull Racing,57.0,38.0,79.504,79.1235,78.05199999999999,77.484,2.0
2023,Spanish Grand Prix,7,fastf1,PIA,McLaren,56.0,37.0,80.6125,79.47,79.2,78.864,2.0
2023,Spanish Grand Prix,7,fastf1,RUS,Mercedes,58.0,47.0,79.52850000000001,79.281,78.4155,78.129,2.0
2023,Spanish Grand Prix,7,fastf1,SAI,Ferrari,55.0,53.0,80.151,80.151,78.712,78.513,2.0
2023,Spanish Grand Prix,7,fastf1,SAR,Williams,55.0,38.0,80.844,80.2695,79.835,79.62,2.0
2023,Spanish Grand Prix,7,fastf1,STR,Aston Martin,57.0,49.0,80.024,79.671,79.164,78.967,2.0
2023,Spanish Grand Prix,7,fastf1,TSU,AlphaTauri,57.0,2.0,80.145,80.33099999999999,79.771,,2.0
2023,Spanish Grand Prix,7,fastf1,VER,Red Bull Racing,58.0,58.0,79.17699999999999,79.17699999999999,78.8145,77.306,2.0
2023,Spanish Grand Prix,7,fastf1,ZHO,Alfa Romeo,56.0,20.0,79.9515,80.499,80.11224999999999,79.119,2.0
2023,Canadian Grand Prix,8,fastf1,ALB,Williams,57.0,34.0,77.76,77.43299999999999,77.18700000000001,77.014,2.0
2023,Canadian Grand Prix,8,fastf1,ALO,Aston Martin,53.0,42.0,76.755,76.274,76.04675,75.81,2.0
2023,Canadian Grand Prix,8,fastf1,BOT,Alfa Romeo,56.0,10.0,77.37,77.9365,77.31275000000001,77.296,2.0
2023,Canadian Grand Prix,8,fastf1,DEV,AlphaTauri,53.0,22.0,78.4,77.84649999999999,76.95875,76.779,2.0
2023,Canadian Grand Prix,8,fastf1,GAS,Alpine,52.0,23.0,77.09049999999999,76.913,76.7645,76.66,2.0
2023,Canadian Grand Prix,8,fastf1,HAM,Mercedes,54.0,36.0,76.7925,76.464,76.102,75.691,2.0
2023,Canadian Grand Prix,8,fastf1,HUL,Haas F1 Team,53.0,29.0,78.019,77.666,77.498,77.376,2.0
2023,Canadian Grand Prix,8,fastf1,LEC,Ferrari,53.0,39.0,76.497,76.241,76.1255,75.959,2.0
2023,Canadian Grand Prix,8,fastf1,MAG,Haas F1 Team,51.0,30.0,77.966,77.41900000000001,76.80625,76.522,2.0
2023,Canadian Grand Prix,8,fastf1,NOR,McLaren,54.0,1.0,77.2925,78.491,78.491,,2.0
2023,Canadian Grand Prix,8,fastf1,OCO,Alpine,53.0,29.0,77.28,77.884,77.109,76.972,2.0
2023,Canadian Grand Prix,8,fastf1,PER,Red Bull Racing,51.0,43.0,76.813,76.751,76.395,76.17,2.0
2023,Canadian Grand Prix,8,fastf1,PIA,McLaren,52.0,37.0,77.22200000000001,77.192,76.874,76.712,2.0
2023,Canadian Grand Prix,8,fastf1,RUS,Mercedes,41.0,8.0,77.868,77.63550000000001,77.57325,77.619,2.0
2023,Canadian Grand Prix,8,fastf1,SAI,Ferrari,55.0,30.0,76.802,76.19149999999999,76.059,75.954,2.0
2023,Canadian Grand Prix,8,fastf1,SAR,Williams,4.0,0.0,79.13550000000001,,,,2.0
2023,Canadian Grand Prix,8,fastf1,STR,Aston Martin,54.0,14.0,77.266,77.038,76.88074999999999,76.853,2.0
2023,Canadian Grand Prix,8,fastf1,TSU,AlphaTauri,56.0,33.0,77.3955,77.026,76.93,76.743,2.0
2023,Canadian Grand Prix,8,fastf1,VER,Red Bull Racing,54.0,54.0,76.6185,76.6185,75.939,75.732,2.0
2023,Canadian Grand Prix,8,fastf1,ZHO,Alfa Romeo,51.0,22.0,77.836,77.42150000000001,77.32175000000001,77.236,2.0
2023,Austrian Grand Prix,9,fastf1,ALB,Williams,58.0,45.0,70.89699999999999,70.185,69.86,69.648,2.0
2023,Austrian Grand Prix,9,fastf1,ALO,Aston Martin,59.0,53.0,70.28,70.081,69.512,69.234,2.0
2023,Austrian Grand Prix,9,fastf1,BOT,Alfa Romeo,55.0,30.0,70.68,70.34649999999999,70.11824999999999,70.009,2.0
2023,Austrian Grand Prix,9,fastf1,DEV,AlphaTauri,56.0,37.0,71.08099999999999,71.047,70.539,70.275,2.0
2023,Austrian Grand Prix,9,fastf1,GAS,Alpine,59.0,50.0,70.592,70.362,69.64325,69.241,2.0
2023,Austrian Grand Prix,9,fastf1,HAM,Mercedes,59.0,36.0,70.285,69.90100000000001,69.526,69.227,2.0
2023,Austrian Grand Prix,9,fastf1,HUL,Haas F1 Team,5.0,0.0,71.248,,,,2.0
2023,Austrian Grand Prix,9,fastf1,LEC,Ferrari,58.0,55.0,69.902,69.86,69.161,68.878,2.0
2023,Austrian Grand Prix,9,fastf1,MAG,Haas F1 Team,59.0,33.0,71.766,71.08,70.68,70.416,2.0
2023,Austrian Grand Prix,9,fastf1,NOR,McLaren,59.0,23.0,70.193,70.252,69.9525,69.649,2.0
2023,Austrian Grand Prix,9,fastf1,OCO,Alpine,57.0,27.0,70.937,70.072,69.9815,69.868,2.0
2023,Austrian Grand Prix,9,fastf1,PER,Red Bull Racing,57.0,34.0,69.537,69.37,69.1885,69.077,2.0
2023,Austrian Grand Prix,9,fastf1,PIA,McLaren,54.0,7.0,70.744,71.211,71.083,71.099,2.0
2023,Austrian Grand Prix,9,fastf1,RUS,Mercedes,59.0,46.0,70.6,69.822,69.66550000000001,69.408,2.0
2023,Austrian Grand Prix,9,fastf1,SAI,Ferrari,58.0,45.0,70.014,69.977,69.414,68.948,2.0
2023,Austrian Grand Prix,9,fastf1,SAR,Williams,56.0,47.0,71.142,70.876,70.19399999999999,69.791,2.0
2023,Austrian Grand Prix,9,fastf1,STR,Aston Martin,55.0,28.0,69.898,69.6155,68.89975,68.669,2.0
2023,Austrian Grand Prix,9,fastf1,TSU,AlphaTauri,55.0,22.0,70.917,70.824,70.44575,70.363,2.0
2023,Austrian Grand Prix,9,fastf1,VER,Red Bull Racing,54.0,51.0,69.481,69.431,68.65799999999999,68.273,2.0
2023,Austrian Grand Prix,9,fastf1,ZHO,Alfa Romeo,57.0,35.0,70.959,70.959,70.4975,70.253,2.0
2023,British Grand Prix,10,fastf1,ALB,Williams,42.0,11.0,93.169,93.126,92.95150000000001,92.882,2.0
2023,British Grand Prix,10,fastf1,ALO,Aston Martin,42.0,30.0,93.05199999999999,93.05199999999999,92.69625,91.829,2.0
2023,British Grand Prix,10,fastf1,BOT,Alfa Romeo,40.0,21.0,93.5975,93.5,93.351,92.163,2.0
2023,British Grand Prix,10,fastf1,DEV,AlphaTauri,38.0,17.0,93.642,93.553,92.632,92.54,2.0
2023,British Grand Prix,10,fastf1,GAS,Alpine,33.0,2.0,93.283,93.291,93.287,,2.0
2023,British Grand Prix,10,fastf1,HAM,Mercedes,42.0,17.0,92.8,93.156,92.246,91.823,2.0
2023,British Grand Prix,10,fastf1,HUL,Haas F1 Team,38.0,22.0,93.341,93.54,93.3035,93.133,2.0
2023,British Grand Prix,10,fastf1,LEC,Ferrari,39.0,19.0,92.815,93.167,92.895,92.798,2.0
2023,British Grand Prix,10,fastf1,MAG,Haas F1 Team,29.0,14.0,94.281,93.935,93.76875000000001,93.466,2.0
2023,British Grand Prix,10,fastf1,NOR,McLaren,43.0,36.0,92.721,92.628,91.2885,90.786,2.0
2023,British Grand Prix,10,fastf1,OCO,Alpine,6.0,0.0,94.07249999999999,,,,2.0
2023,British Grand Prix,10,fastf1,PER,Red Bull Racing,40.0,11.0,93.04050000000001,91.675,91.4325,91.36,2.0
2023,British Grand Prix,10,fastf1,PIA,McLaren,40.0,13.0,92.7405,92.749,92.66,92.537,2.0
2023,British Grand Prix,10,fastf1,RUS,Mercedes,40.0,16.0,92.851,92.6255,91.60125,91.563,2.0
2023,British Grand Prix,10,fastf1,SAI,Ferrari,40.0,12.0,92.991,93.0415,92.76625,92.755,2.0
2023,British Grand Prix,10,fastf1,SAR,Williams,40.0,14.0,93.496,93.505,93.4685,93.458,2.0
2023,British Grand Prix,10,fastf1,STR,Aston Martin,39.0,15.0,93.498,93.391,92.626,91.86,2.0
2023,British Grand Prix,10,fastf1,TSU,AlphaTauri,38.0,20.0,93.2115,93.278,93.113,93.004,2.0
2023,British Grand Prix,10,fastf1,VER,Red Bull Racing,43.0,41.0,92.295,92.295,91.342,90.547,2.0
2023,British Grand Prix,10,fastf1,ZHO,Alfa Romeo,39.0,16.0,93.642,93.601,92.97725,92.812,2.0
2023,Hungarian Grand Prix,11,fastf1,ALB,Williams,58.0,49.0,84.712,84.557,84.21,84.054,2.0
2023,Hungarian Grand Prix,11,fastf1,ALO,Aston Martin,61.0,55.0,84.654,84.581,83.202,82.842,2.0
2023,Hungarian Grand Prix,11,fastf1,BOT,Alfa Romeo,56.0,16.0,84.9135,85.292,85.2255,85.157,2.0
2023,Hungarian Grand Prix,11,fastf1,HAM,Mercedes,61.0,46.0,84.202,84.059,82.77,81.995,2.0
2023,Hungarian Grand Prix,11,fastf1,HUL,Haas F1 Team,58.0,35.0,85.569,84.621,84.3765,84.11,2.0
2023,Hungarian Grand Prix,11,fastf1,LEC,Ferrari,58.0,38.0,84.512,83.7415,83.00325,82.551,2.0
2023,Hungarian Grand Prix,11,fastf1,MAG,Haas F1 Team,57.0,40.0,85.983,85.976,84.432,83.994,2.0
2023,Hungarian Grand Prix,11,fastf1,NOR,McLaren,61.0,54.0,84.043,83.911,83.3775,82.706,2.0
2023,Hungarian Grand Prix,11,fastf1,PER,Red Bull Racing,61.0,40.0,83.679,83.333,82.792,82.38,2.0
2023,Hungarian Grand Prix,11,fastf1,PIA,McLaren,61.0,55.0,84.503,84.439,83.80850000000001,83.212,2.0
2023,Hungarian Grand Prix,11,fastf1,RIC,AlphaTauri,57.0,38.0,84.429,84.227,84.12525000000001,84.031,2.0
2023,Hungarian Grand Prix,11,fastf1,RUS,Mercedes,61.0,38.0,83.9,83.779,82.969,82.579,2.0
2023,Hungarian Grand Prix,11,fastf1,SAI,Ferrari,60.0,52.0,84.501,84.381,83.48949999999999,82.718,2.0
2023,Hungarian Grand Prix,11,fastf1,SAR,Williams,57.0,20.0,85.235,84.35849999999999,84.13125000000001,84.023,2.0
2023,Hungarian Grand Prix,11,fastf1,STR,Aston Martin,57.0,45.0,84.619,84.217,83.877,83.636,2.0
2023,Hungarian Grand Prix,11,fastf1,TSU,AlphaTauri,60.0,32.0,85.4885,85.096,84.19525,83.903,2.0
2023,Hungarian Grand Prix,11,fastf1,VER,Red Bull Racing,61.0,61.0,83.639,83.639,83.023,81.554,2.0
2023,Hungarian Grand Prix,11,fastf1,ZHO,Alfa Romeo,56.0,35.0,85.29650000000001,84.734,84.419,84.152,2.0
2023,Belgian Grand Prix,12,fastf1,ALB,Williams,30.0,11.0,113.45400000000001,113.705,112.2325,111.774,2.0
2023,Belgian Grand Prix,12,fastf1,ALO,Aston Martin,31.0,29.0,112.499,112.499,111.505,111.214,2.0
2023,Belgian Grand Prix,12,fastf1,BOT,Alfa Romeo,33.0,13.0,113.411,112.344,112.077,111.672,2.0
2023,Belgian Grand Prix,12,fastf1,GAS,Alpine,36.0,19.0,113.38650000000001,113.097,112.2365,112.022,2.0
2023,Belgian Grand Prix,12,fastf1,HAM,Mercedes,28.0,24.0,112.1785,112.1785,111.423,111.109,2.0
