year,event,round,dataset,Driver,Team,valid_laps_n,clean_air_laps_n,lap_time_median_s,clean_air_lap_time_median_s,clean_air_lap_time_p25_s,clean_air_best5_median_s,clean_gap_s
2022,Monaco Grand Prix,7,fastf1,HAM,Mercedes,40.0,17.0,79.75,78.472,78.123,78.025,2.0
2022,Monaco Grand Prix,7,fastf1,LAT,Williams,42.0,29.0,80.3275,82.935,80.097,79.289,2.0
2022,Monaco Grand Prix,7,fastf1,LEC,Ferrari,41.0,20.0,78.539,91.794,76.97,76.861,2.0
2022,Monaco Grand Prix,7,fastf1,MAG,Haas F1 Team,12.0,1.0,97.73400000000001,97.629,97.629,,2.0
2022,Monaco Grand Prix,7,fastf1,MSC,Haas F1 Team,11.0,3.0,96.308,98.209,94.2325,,2.0
2022,Monaco Grand Prix,7,fastf1,NOR,McLaren,37.0,35.0,78.122,78.281,76.8895,75.164,2.0
2022,Monaco Grand Prix,7,fastf1,OCO,Alpine,43.0,15.0,79.939,94.552,92.88499999999999,86.053,2.0
2022,Monaco Grand Prix,7,fastf1,PER,Red Bull Racing,42.0,36.0,78.419,78.11250000000001,76.76225,76.26,2.0
2022,Monaco Grand Prix,7,fastf1,RIC,McLaren,43.0,27.0,80.098,79.001,78.0695,77.801,2.0
2022,Monaco Grand Prix,7,fastf1,RUS,Mercedes,43.0,37.0,78.807,78.259,77.323,76.996,2.0
2022,Monaco Grand Prix,7,fastf1,SAI,Ferrari,44.0,22.0,78.686,91.713,76.78,76.619,2.0
2022,Monaco Grand Prix,7,fastf1,STR,Aston Martin,45.0,13.0,80.222,89.708,78.996,78.411,2.0
2022,Monaco Grand Prix,7,fastf1,TSU,AlphaTauri,38.0,16.0,80.43799999999999,78.99950000000001,78.21950000000001,75.979,2.0
2022,Monaco Grand Prix,7,fastf1,VER,Red Bull Racing,40.0,8.0,78.17500000000001,84.23599999999999,76.76025,76.761,2.0
2022,Monaco Grand Prix,7,fastf1,VET,Aston Martin,41.0,9.0,79.861,89.768,79.861,79.861,2.0
2022,Monaco Grand Prix,7,fastf1,ZHO,Alfa Romeo,43.0,4.0,81.571,87.6915,85.25825,,2.0
2022,Azerbaijan Grand Prix,8,fastf1,ALB,Williams,37.0,21.0,110.06,108.553,108.167,108.086,2.0
2022,Azerbaijan Grand Prix,8,fastf1,ALO,Alpine,39.0,32.0,109.422,109.3475,108.6285,108.332,2.0
2022,Azerbaijan Grand Prix,8,fastf1,BOT,Alfa Romeo,41.0,33.0,110.341,110.037,108.606,108.244,2.0
2022,Azerbaijan Grand Prix,8,fastf1,GAS,AlphaTauri,42.0,29.0,109.337,109.132,108.927,108.669,2.0
2022,Azerbaijan Grand Prix,8,fastf1,HAM,Mercedes,41.0,25.0,109.246,108.661,107.81,107.415,2.0
2022,Azerbaijan Grand Prix,8,fastf1,LAT,Williams,33.0,33.0,111.025,111.025,110.39,109.94,2.0
2022,Azerbaijan Grand Prix,8,fastf1,LEC,Ferrari,13.0,12.0,108.345,108.3875,108.24575,108.203,2.0
2022,Azerbaijan Grand Prix,8,fastf1,MAG,Haas F1 Team,25.0,9.0,110.515,110.413,110.202,110.202,2.0
2022,Azerbaijan Grand Prix,8,fastf1,MSC,Haas F1 Team,37.0,32.0,110.53,109.662,108.94225,108.618,2.0
2022,Azerbaijan Grand Prix,8,fastf1,NOR,McLaren,39.0,14.0,109.469,108.48349999999999,108.20075,108.17,2.0
2022,Azerbaijan Grand Prix,8,fastf1,OCO,Alpine,41.0,33.0,110.732,110.461,108.813,108.523,2.0
2022,Azerbaijan Grand Prix,8,fastf1,PER,Red Bull Racing,38.0,38.0,107.9525,107.9525,107.44250000000001,107.12,2.0
2022,Azerbaijan Grand Prix,8,fastf1,RIC,McLaren,42.0,20.0,110.116,109.392,108.7085,108.597,2.0
2022,Azerbaijan Grand Prix,8,fastf1,RUS,Mercedes,41.0,41.0,109.025,109.025,107.738,107.233,2.0
2022,Azerbaijan Grand Prix,8,fastf1,SAI,Ferrari,6.0,6.0,109.1115,109.1115,109.01724999999999,109.054,2.0
2022,Azerbaijan Grand Prix,8,fastf1,STR,Aston Martin,34.0,12.0,110.801,109.65899999999999,108.94125,108.309,2.0
2022,Azerbaijan Grand Prix,8,fastf1,TSU,AlphaTauri,37.0,18.0,109.777,109.6065,108.02624999999999,107.606,2.0
2022,Azerbaijan Grand Prix,8,fastf1,VER,Red Bull Racing,39.0,30.0,107.643,107.4125,106.87675,106.48,2.0
2022,Azerbaijan Grand Prix,8,fastf1,VET,Aston Martin,41.0,23.0,109.464,108.823,108.53550000000001,108.488,2.0
2022,Azerbaijan Grand Prix,8,fastf1,ZHO,Alfa Romeo,16.0,4.0,110.488,109.91749999999999,109.525,,2.0
2022,Canadian Grand Prix,9,fastf1,ALB,Williams,49.0,29.0,79.196,79.244,79.111,79.004,2.0
2022,Canadian Grand Prix,9,fastf1,ALO,Alpine,52.0,28.0,78.4605,78.69200000000001,78.45949999999999,78.198,2.0
2022,Canadian Grand Prix,9,fastf1,BOT,Alfa Romeo,55.0,28.0,78.815,78.8215,78.73025,78.503,2.0
2022,Canadian Grand Prix,9,fastf1,GAS,AlphaTauri,50.0,30.0,78.799,78.9485,78.6755,78.491,2.0
2022,Canadian Grand Prix,9,fastf1,HAM,Mercedes,51.0,37.0,77.878,77.811,76.716,76.283,2.0
2022,Canadian Grand Prix,9,fastf1,LAT,Williams,50.0,41.0,79.8375,79.553,79.143,78.779,2.0
2022,Canadian Grand Prix,9,fastf1,LEC,Ferrari,53.0,15.0,78.504,76.767,76.54650000000001,76.308,2.0
2022,Canadian Grand Prix,9,fastf1,MAG,Haas F1 Team,53.0,41.0,79.468,79.371,78.931,78.641,2.0
2022,Canadian Grand Prix,9,fastf1,MSC,Haas F1 Team,13.0,3.0,79.402,79.598,79.37,,2.0
2022,Canadian Grand Prix,9,fastf1,NOR,McLaren,49.0,7.0,79.187,78.699,78.05799999999999,78.148,2.0
2022,Canadian Grand Prix,9,fastf1,OCO,Alpine,54.0,44.0,78.55600000000001,78.54050000000001,78.02275,77.147,2.0
2022,Canadian Grand Prix,9,fastf1,PER,Red Bull Racing,5.0,0.0,79.428,,,,2.0
2022,Canadian Grand Prix,9,fastf1,RIC,McLaren,52.0,20.0,79.079,78.74199999999999,78.176,78.121,2.0
2022,Canadian Grand Prix,9,fastf1,RUS,Mercedes,51.0,47.0,77.795,77.795,76.881,76.487,2.0
2022,Canadian Grand Prix,9,fastf1,SAI,Ferrari,54.0,39.0,77.49000000000001,77.673,77.46600000000001,77.298,2.0
2022,Canadian Grand Prix,9,fastf1,STR,Aston Martin,53.0,34.0,79.254,79.07,78.90875,77.698,2.0
2022,Canadian Grand Prix,9,fastf1,TSU,AlphaTauri,38.0,7.0,79.299,78.549,78.51249999999999,78.532,2.0
2022,Canadian Grand Prix,9,fastf1,VER,Red Bull Racing,53.0,51.0,77.458,77.457,76.3155,75.924,2.0
2022,Canadian Grand Prix,9,fastf1,VET,Aston Martin,52.0,20.0,78.83699999999999,78.73599999999999,78.64099999999999,78.498,2.0
2022,Canadian Grand Prix,9,fastf1,ZHO,Alfa Romeo,54.0,2.0,79.1005,77.842,77.738,,2.0
2022,British Grand Prix,10,fastf1,ALO,Alpine,39.0,15.0,93.983,93.991,93.83099999999999,93.681,2.0
2022,British Grand Prix,10,fastf1,BOT,Alfa Romeo,14.0,0.0,95.47,,,,2.0
2022,British Grand Prix,10,fastf1,GAS,AlphaTauri,18.0,14.0,95.46549999999999,95.342,94.85175000000001,94.738,2.0
2022,British Grand Prix,10,fastf1,HAM,Mercedes,39.0,31.0,92.655,92.655,92.172,91.397,2.0
2022,British Grand Prix,10,fastf1,LAT,Williams,38.0,9.0,95.0025,94.663,94.309,94.309,2.0
2022,British Grand Prix,10,fastf1,LEC,Ferrari,41.0,15.0,92.796,91.893,91.7195,91.613,2.0
2022,British Grand Prix,10,fastf1,MAG,Haas F1 Team,39.0,12.0,94.946,93.5015,93.049,92.827,2.0
2022,British Grand Prix,10,fastf1,MSC,Haas F1 Team,38.0,5.0,94.42949999999999,93.979,93.864,93.979,2.0
2022,British Grand Prix,10,fastf1,NOR,McLaren,40.0,28.0,93.951,93.9705,93.82124999999999,92.425,2.0
2022,British Grand Prix,10,fastf1,OCO,Alpine,30.0,12.0,94.99549999999999,95.0175,94.9585,94.849,2.0
2022,British Grand Prix,10,fastf1,PER,Red Bull Racing,39.0,28.0,92.926,92.803,92.22275,91.102,2.0
2022,British Grand Prix,10,fastf1,RIC,McLaren,34.0,3.0,94.644,93.122,93.05,,2.0
2022,British Grand Prix,10,fastf1,SAI,Ferrari,38.0,33.0,92.708,92.696,91.526,91.215,2.0
2022,British Grand Prix,10,fastf1,STR,Aston Martin,38.0,11.0,94.6335,94.124,93.78450000000001,93.781,2.0
2022,British Grand Prix,10,fastf1,TSU,AlphaTauri,36.0,28.0,95.505,95.44,94.41375,94.072,2.0
2022,British Grand Prix,10,fastf1,VER,Red Bull Racing,35.0,28.0,94.171,94.40950000000001,93.02925,92.516,2.0
2022,British Grand Prix,10,fastf1,VET,Aston Martin,38.0,34.0,94.37,94.37,93.988,92.988,2.0
2022,Austrian Grand Prix,11,fastf1,ALB,Williams,56.0,27.0,71.53,71.072,70.6465,70.32,2.0
2022,Austrian Grand Prix,11,fastf1,ALO,Alpine,58.0,19.0,71.16499999999999,70.681,69.952,68.965,2.0
2022,Austrian Grand Prix,11,fastf1,BOT,Alfa Romeo,57.0,14.0,71.324,70.64949999999999,70.18050000000001,70.153,2.0
2022,Austrian Grand Prix,11,fastf1,GAS,AlphaTauri,57.0,28.0,71.421,70.88550000000001,70.70175,70.579,2.0
2022,Austrian Grand Prix,11,fastf1,HAM,Mercedes,59.0,44.0,70.498,70.3125,69.76225,69.127,2.0
2022,Austrian Grand Prix,11,fastf1,LAT,Williams,36.0,16.0,72.2515,72.4975,72.27074999999999,72.191,2.0
2022,Austrian Grand Prix,11,fastf1,LEC,Ferrari,56.0,44.0,70.2025,70.1005,69.17124999999999,68.681,2.0
2022,Austrian Grand Prix,11,fastf1,MAG,Haas F1 Team,55.0,25.0,71.272,70.795,70.489,70.069,2.0
2022,Austrian Grand Prix,11,fastf1,MSC,Haas F1 Team,48.0,30.0,71.084,70.4725,70.13325,69.828,2.0
2022,Austrian Grand Prix,11,fastf1,NOR,McLaren,54.0,21.0,71.32849999999999,70.275,70.182,70.01,2.0
2022,Austrian Grand Prix,11,fastf1,OCO,Alpine,57.0,35.0,71.26,71.26,70.61449999999999,69.885,2.0
2022,Austrian Grand Prix,11,fastf1,PER,Red Bull Racing,17.0,17.0,72.81,72.81,72.686,72.421,2.0
2022,Austrian Grand Prix,11,fastf1,RIC,McLaren,57.0,32.0,71.542,70.7775,70.31400000000001,70.167,2.0
2022,Austrian Grand Prix,11,fastf1,RUS,Mercedes,57.0,23.0,70.761,70.454,69.748,69.489,2.0
2022,Austrian Grand Prix,11,fastf1,SAI,Ferrari,46.0,37.0,70.455,70.469,70.13,69.358,2.0
2022,Austrian Grand Prix,11,fastf1,STR,Aston Martin,58.0,38.0,71.74,71.7585,70.37775,70.094,2.0
2022,Austrian Grand Prix,11,fastf1,TSU,AlphaTauri,54.0,31.0,71.717,71.722,70.634,70.329,2.0
2022,Austrian Grand Prix,11,fastf1,VER,Red Bull Racing,58.0,52.0,70.1675,70.1465,69.75775,67.938,2.0
2022,Austrian Grand Prix,11,fastf1,VET,Aston Martin,58.0,17.0,71.351,71.118,70.343,70.115,2.0
2022,Austrian Grand Prix,11,fastf1,ZHO,Alfa Romeo,56.0,11.0,71.4905,70.411,70.2355,70.133,2.0
2022,French Grand Prix,12,fastf1,ALB,Williams,41.0,29.0,100.0,99.857,99.656,99.449,2.0
2022,French Grand Prix,12,fastf1,ALO,Alpine,42.0,37.0,99.51150000000001,99.326,98.931,98.37,2.0
2022,French Grand Prix,12,fastf1,BOT,Alfa Romeo,37.0,13.0,99.928,98.466,98.312,98.254,2.0
2022,French Grand Prix,12,fastf1,GAS,AlphaTauri,41.0,18.0,100.05,100.80000000000001,100.029,99.117,2.0
2022,French Grand Prix,12,fastf1,HAM,Mercedes,42.0,42.0,98.6005,98.6005,98.17075,97.815,2.0
2022,French Grand Prix,12,fastf1,LAT,Williams,29.0,3.0,100.706,101.032,100.893,,2.0
2022,French Grand Prix,12,fastf1,LEC,Ferrari,15.0,15.0,98.963,98.963,98.7715,98.658,2.0
2022,French Grand Prix,12,fastf1,MAG,Haas F1 Team,27.0,8.0,100.145,100.3075,99.87875,99.978,2.0
2022,French Grand Prix,12,fastf1,MSC,Haas F1 Team,39.0,33.0,100.031,99.918,99.648,99.404,2.0
2022,French Grand Prix,12,fastf1,NOR,McLaren,43.0,30.0,99.636,99.91999999999999,99.394,99.125,2.0
