year,event,round,dataset,Driver,Team,valid_laps_n,clean_air_laps_n,lap_time_median_s,clean_air_lap_time_median_s,clean_air_lap_time_p25_s,clean_air_best5_median_s,clean_gap_s
2021,Emilia Romagna Grand Prix,2,fastf1,STR,Aston Martin,38.0,28.0,80.07499999999999,84.90899999999999,79.94675000000001,79.143,2.0
2021,Emilia Romagna Grand Prix,2,fastf1,TSU,AlphaTauri,40.0,26.0,80.291,79.87049999999999,79.4625,78.863,2.0
2021,Emilia Romagna Grand Prix,2,fastf1,VER,Red Bull Racing,42.0,42.0,78.733,78.733,78.10475,77.803,2.0
2021,Emilia Romagna Grand Prix,2,fastf1,VET,Aston Martin,36.0,22.0,81.38,80.631,79.843,79.17,2.0
2021,Portuguese Grand Prix,3,fastf1,ALO,Alpine,55.0,26.0,82.852,82.71950000000001,81.902,81.423,2.0
2021,Portuguese Grand Prix,3,fastf1,BOT,Mercedes,50.0,39.0,82.182,82.261,81.457,81.084,2.0
2021,Portuguese Grand Prix,3,fastf1,GAS,AlphaTauri,54.0,20.0,83.0085,83.0495,82.86325,82.794,2.0
2021,Portuguese Grand Prix,3,fastf1,GIO,Alfa Romeo Racing,54.0,19.0,83.062,82.999,82.624,82.315,2.0
2021,Portuguese Grand Prix,3,fastf1,HAM,Mercedes,56.0,42.0,81.93299999999999,81.6845,81.26825,81.106,2.0
2021,Portuguese Grand Prix,3,fastf1,LAT,Williams,50.0,48.0,84.6945,84.56649999999999,84.179,83.728,2.0
2021,Portuguese Grand Prix,3,fastf1,LEC,Ferrari,56.0,37.0,82.695,82.343,81.959,81.639,2.0
2021,Portuguese Grand Prix,3,fastf1,MAZ,Haas F1 Team,44.0,40.0,84.964,84.64,84.138,83.748,2.0
2021,Portuguese Grand Prix,3,fastf1,MSC,Haas F1 Team,53.0,18.0,84.687,84.919,84.023,83.961,2.0
2021,Portuguese Grand Prix,3,fastf1,NOR,McLaren,55.0,53.0,82.787,82.679,82.081,81.727,2.0
2021,Portuguese Grand Prix,3,fastf1,OCO,Alpine,54.0,26.0,82.773,82.3215,82.1465,81.93,2.0
2021,Portuguese Grand Prix,3,fastf1,PER,Red Bull Racing,56.0,49.0,82.4585,82.405,82.127,81.621,2.0
2021,Portuguese Grand Prix,3,fastf1,RIC,McLaren,55.0,31.0,82.929,82.908,82.66550000000001,82.31,2.0
2021,Portuguese Grand Prix,3,fastf1,RUS,Williams,55.0,46.0,84.283,84.0355,83.50975,83.096,2.0
2021,Portuguese Grand Prix,3,fastf1,SAI,Ferrari,56.0,35.0,83.189,82.946,82.72049999999999,82.434,2.0
2021,Portuguese Grand Prix,3,fastf1,STR,Aston Martin,52.0,19.0,83.22149999999999,83.363,83.083,82.951,2.0
2021,Portuguese Grand Prix,3,fastf1,TSU,AlphaTauri,53.0,44.0,83.479,83.23500000000001,82.75775,82.221,2.0
2021,Portuguese Grand Prix,3,fastf1,VER,Red Bull Racing,53.0,26.0,82.045,81.447,81.181,81.028,2.0
2021,Portuguese Grand Prix,3,fastf1,VET,Aston Martin,54.0,34.0,83.2345,83.1075,82.89725,82.583,2.0
2021,Spanish Grand Prix,4,fastf1,ALO,Alpine,51.0,30.0,84.596,84.3015,84.05675000000001,83.944,2.0
2021,Spanish Grand Prix,4,fastf1,BOT,Mercedes,53.0,36.0,82.445,82.24950000000001,81.608,80.619,2.0
2021,Spanish Grand Prix,4,fastf1,GAS,AlphaTauri,50.0,8.0,84.0365,83.051,81.77,81.892,2.0
2021,Spanish Grand Prix,4,fastf1,GIO,Alfa Romeo Racing,52.0,36.0,84.9635,83.786,83.235,83.05,2.0
2021,Spanish Grand Prix,4,fastf1,HAM,Mercedes,54.0,23.0,81.8815,81.304,80.99199999999999,80.73,2.0
2021,Spanish Grand Prix,4,fastf1,LAT,Williams,44.0,37.0,84.1755,84.008,83.28,82.96,2.0
2021,Spanish Grand Prix,4,fastf1,LEC,Ferrari,54.0,53.0,82.9445,82.944,82.604,81.056,2.0
2021,Spanish Grand Prix,4,fastf1,MAZ,Haas F1 Team,50.0,43.0,85.63749999999999,85.299,84.7465,84.204,2.0
2021,Spanish Grand Prix,4,fastf1,MSC,Haas F1 Team,48.0,41.0,84.4975,84.384,83.962,82.649,2.0
2021,Spanish Grand Prix,4,fastf1,NOR,McLaren,53.0,33.0,84.127,84.127,83.224,81.788,2.0
2021,Spanish Grand Prix,4,fastf1,OCO,Alpine,57.0,46.0,84.623,84.5685,83.805,83.452,2.0
2021,Spanish Grand Prix,4,fastf1,PER,Red Bull Racing,53.0,19.0,83.051,82.055,81.53800000000001,80.971,2.0
2021,Spanish Grand Prix,4,fastf1,RAI,Alfa Romeo Racing,55.0,31.0,84.913,84.725,83.182,82.947,2.0
2021,Spanish Grand Prix,4,fastf1,RIC,McLaren,53.0,47.0,83.303,83.14,82.51,81.993,2.0
2021,Spanish Grand Prix,4,fastf1,RUS,Williams,53.0,29.0,85.045,84.241,83.915,83.649,2.0
2021,Spanish Grand Prix,4,fastf1,SAI,Ferrari,50.0,14.0,82.99600000000001,82.9665,82.84925,82.806,2.0
2021,Spanish Grand Prix,4,fastf1,STR,Aston Martin,52.0,20.0,84.495,83.25200000000001,82.93675,82.864,2.0
2021,Spanish Grand Prix,4,fastf1,TSU,AlphaTauri,4.0,0.0,85.6685,,,,2.0
2021,Spanish Grand Prix,4,fastf1,VER,Red Bull Racing,55.0,55.0,82.529,82.529,82.037,80.216,2.0
2021,Spanish Grand Prix,4,fastf1,VET,Aston Martin,52.0,12.0,84.328,83.5145,83.30574999999999,83.101,2.0
2021,Monaco Grand Prix,5,fastf1,ALO,Alpine,71.0,58.0,77.244,77.1805,76.01225000000001,75.226,2.0
2021,Monaco Grand Prix,5,fastf1,BOT,Mercedes,27.0,13.0,76.543,76.335,76.247,76.034,2.0
2021,Monaco Grand Prix,5,fastf1,GAS,AlphaTauri,73.0,70.0,76.138,76.13300000000001,75.8895,75.514,2.0
2021,Monaco Grand Prix,5,fastf1,GIO,Alfa Romeo Racing,71.0,25.0,76.951,77.037,76.758,76.54,2.0
2021,Monaco Grand Prix,5,fastf1,HAM,Mercedes,69.0,34.0,76.328,76.025,75.65175,74.539,2.0
2021,Monaco Grand Prix,5,fastf1,LAT,Williams,70.0,33.0,77.34299999999999,76.146,75.968,75.703,2.0
2021,Monaco Grand Prix,5,fastf1,MAZ,Haas F1 Team,57.0,47.0,78.674,77.651,77.143,76.883,2.0
2021,Monaco Grand Prix,5,fastf1,MSC,Haas F1 Team,61.0,44.0,77.852,77.80199999999999,76.91675,76.564,2.0
2021,Monaco Grand Prix,5,fastf1,NOR,McLaren,73.0,71.0,75.8,75.757,75.3985,74.991,2.0
2021,Monaco Grand Prix,5,fastf1,OCO,Alpine,69.0,57.0,76.876,76.774,76.466,75.55,2.0
2021,Monaco Grand Prix,5,fastf1,PER,Red Bull Racing,73.0,38.0,75.706,75.416,74.988,74.743,2.0
2021,Monaco Grand Prix,5,fastf1,RAI,Alfa Romeo Racing,71.0,60.0,77.064,77.06549999999999,76.3655,75.13,2.0
2021,Monaco Grand Prix,5,fastf1,RIC,McLaren,72.0,50.0,77.245,77.30850000000001,75.54675,75.164,2.0
2021,Monaco Grand Prix,5,fastf1,RUS,Williams,69.0,59.0,77.063,76.66,75.97149999999999,75.667,2.0
2021,Monaco Grand Prix,5,fastf1,SAI,Ferrari,73.0,64.0,75.706,75.5765,75.15375,74.731,2.0
2021,Monaco Grand Prix,5,fastf1,STR,Aston Martin,71.0,48.0,76.518,76.0555,75.765,75.294,2.0
2021,Monaco Grand Prix,5,fastf1,TSU,AlphaTauri,72.0,12.0,77.5295,77.59299999999999,76.105,75.88,2.0
2021,Monaco Grand Prix,5,fastf1,VER,Red Bull Racing,73.0,72.0,75.624,75.60249999999999,75.07775,74.745,2.0
2021,Monaco Grand Prix,5,fastf1,VET,Aston Martin,72.0,71.0,76.07300000000001,76.072,75.8875,75.468,2.0
2021,Azerbaijan Grand Prix,6,fastf1,ALO,Alpine,28.0,17.0,107.881,108.101,107.344,107.235,2.0
2021,Azerbaijan Grand Prix,6,fastf1,BOT,Mercedes,29.0,6.0,106.626,106.5775,106.36775,106.385,2.0
2021,Azerbaijan Grand Prix,6,fastf1,GAS,AlphaTauri,30.0,22.0,106.791,106.705,105.53175,105.38,2.0
2021,Azerbaijan Grand Prix,6,fastf1,GIO,Alfa Romeo Racing,29.0,20.0,107.755,107.87549999999999,107.69075,107.362,2.0
2021,Azerbaijan Grand Prix,6,fastf1,HAM,Mercedes,32.0,12.0,106.07249999999999,107.07,106.28475,106.101,2.0
2021,Azerbaijan Grand Prix,6,fastf1,LAT,Williams,27.0,20.0,107.796,107.738,107.5565,107.077,2.0
2021,Azerbaijan Grand Prix,6,fastf1,LEC,Ferrari,28.0,13.0,107.03399999999999,107.182,105.712,105.594,2.0
2021,Azerbaijan Grand Prix,6,fastf1,MAZ,Haas F1 Team,25.0,21.0,109.033,109.01,108.468,107.939,2.0
2021,Azerbaijan Grand Prix,6,fastf1,MSC,Haas F1 Team,27.0,19.0,108.415,108.383,108.003,107.89,2.0
2021,Azerbaijan Grand Prix,6,fastf1,NOR,McLaren,29.0,15.0,106.767,106.845,106.64150000000001,106.559,2.0
2021,Azerbaijan Grand Prix,6,fastf1,PER,Red Bull Racing,30.0,22.0,105.89349999999999,105.804,105.08725,104.794,2.0
2021,Azerbaijan Grand Prix,6,fastf1,RAI,Alfa Romeo Racing,28.0,17.0,107.566,107.681,107.202,107.061,2.0
2021,Azerbaijan Grand Prix,6,fastf1,RIC,McLaren,29.0,16.0,107.021,107.02850000000001,106.7695,106.596,2.0
2021,Azerbaijan Grand Prix,6,fastf1,RUS,Williams,31.0,28.0,107.86,107.7995,107.07275,106.121,2.0
2021,Azerbaijan Grand Prix,6,fastf1,SAI,Ferrari,29.0,7.0,107.216,107.295,106.447,106.595,2.0
2021,Azerbaijan Grand Prix,6,fastf1,STR,Aston Martin,23.0,20.0,106.882,106.8055,106.5965,106.421,2.0
2021,Azerbaijan Grand Prix,6,fastf1,TSU,AlphaTauri,29.0,16.0,106.727,106.88650000000001,106.687,106.64,2.0
2021,Azerbaijan Grand Prix,6,fastf1,VER,Red Bull Racing,30.0,23.0,105.723,105.55,105.1555,104.805,2.0
2021,Azerbaijan Grand Prix,6,fastf1,VET,Aston Martin,29.0,18.0,106.611,106.255,105.39750000000001,105.25,2.0
2021,French Grand Prix,7,fastf1,ALO,Alpine,48.0,20.0,99.518,99.518,99.13175000000001,98.554,2.0
2021,French Grand Prix,7,fastf1,BOT,Mercedes,48.0,27.0,98.716,98.713,98.269,97.702,2.0
2021,French Grand Prix,7,fastf1,GAS,AlphaTauri,48.0,12.0,99.845,98.6085,98.3475,98.19,2.0
2021,French Grand Prix,7,fastf1,GIO,Alfa Romeo Racing,44.0,19.0,100.8325,99.194,99.0505,99.007,2.0
2021,French Grand Prix,7,fastf1,HAM,Mercedes,48.0,38.0,98.43,98.6155,98.11225,97.542,2.0
2021,French Grand Prix,7,fastf1,LAT,Williams,47.0,33.0,100.764,100.439,99.26,98.752,2.0
2021,French Grand Prix,7,fastf1,LEC,Ferrari,44.0,22.0,100.26599999999999,99.798,99.48025,97.898,2.0
2021,French Grand Prix,7,fastf1,MAZ,Haas F1 Team,44.0,39.0,101.5295,101.332,100.128,99.574,2.0
2021,French Grand Prix,7,fastf1,MSC,Haas F1 Team,44.0,43.0,100.4905,100.356,99.93,99.392,2.0
2021,French Grand Prix,7,fastf1,NOR,McLaren,47.0,28.0,99.11,98.5795,98.4145,97.895,2.0
2021,French Grand Prix,7,fastf1,OCO,Alpine,44.0,21.0,100.77600000000001,99.377,98.995,98.808,2.0
2021,French Grand Prix,7,fastf1,PER,Red Bull Racing,48.0,43.0,98.25,99.072,97.37899999999999,97.129,2.0
2021,French Grand Prix,7,fastf1,RAI,Alfa Romeo Racing,46.0,18.0,101.06299999999999,100.007,98.41475,98.171,2.0
2021,French Grand Prix,7,fastf1,RIC,McLaren,48.0,25.0,99.4145,99.066,98.72,98.608,2.0
2021,French Grand Prix,7,fastf1,RUS,Williams,47.0,26.0,100.103,99.86949999999999,99.5275,98.763,2.0
2021,French Grand Prix,7,fastf1,SAI,Ferrari,48.0,35.0,100.1545,99.878,99.557,99.169,2.0
2021,French Grand Prix,7,fastf1,STR,Aston Martin,48.0,26.0,100.4315,99.9435,98.48025,97.919,2.0
2021,French Grand Prix,7,fastf1,TSU,AlphaTauri,46.0,29.0,100.02950000000001,99.669,99.476,99.372,2.0
2021,French Grand Prix,7,fastf1,VER,Red Bull Racing,45.0,33.0,97.706,97.627,97.081,96.582,2.0
2021,French Grand Prix,7,fastf1,VET,Aston Martin,47.0,24.0,100.142,99.45349999999999,98.0295,97.615,2.0
2021,Styrian Grand Prix,8,fastf1,ALO,Alpine,64.0,15.0,70.455,71.55,71.208,70.304,2.0
2021,Styrian Grand Prix,8,fastf1,BOT,Mercedes,66.0,57.0,69.71199999999999,69.605,69.277,68.782,2.0
2021,Styrian Grand Prix,8,fastf1,GIO,Alfa Romeo Racing,64.0,39.0,70.5685,70.25,70.042,69.866,2.0
2021,Styrian Grand Prix,8,fastf1,HAM,Mercedes,63.0,61.0,69.424,69.412,68.934,68.482,2.0
2021,Styrian Grand Prix,8,fastf1,LAT,Williams,57.0,55.0,71.038,70.967,70.445,70.197,2.0
2021,Styrian Grand Prix,8,fastf1,LEC,Ferrari,63.0,26.0,70.429,69.2225,68.89125,68.811,2.0
2021,Styrian Grand Prix,8,fastf1,MAZ,Haas F1 Team,61.0,55.0,72.17,72.101,71.66149999999999,71.156,2.0
2021,Styrian Grand Prix,8,fastf1,MSC,Haas F1 Team,62.0,41.0,71.82849999999999,71.058,70.485,70.145,2.0
2021,Styrian Grand Prix,8,fastf1,NOR,McLaren,63.0,62.0,69.915,69.887,69.34025,69.057,2.0
2021,Styrian Grand Prix,8,fastf1,OCO,Alpine,63.0,21.0,70.967,70.158,69.832,69.772,2.0
2021,Styrian Grand Prix,8,fastf1,PER,Red Bull Racing,63.0,45.0,69.323,69.197,68.812,68.203,2.0
2021,Styrian Grand Prix,8,fastf1,RAI,Alfa Romeo Racing,62.0,20.0,70.85900000000001,70.0275,69.9225,69.811,2.0
2021,Styrian Grand Prix,8,fastf1,RIC,McLaren,63.0,9.0,70.957,70.456,70.263,70.263,2.0
2021,Styrian Grand Prix,8,fastf1,RUS,Williams,29.0,7.0,71.512,71.009,70.807,70.878,2.0
2021,Styrian Grand Prix,8,fastf1,SAI,Ferrari,64.0,41.0,70.008,69.311,69.091,68.849,2.0
2021,Styrian Grand Prix,8,fastf1,STR,Aston Martin,56.0,52.0,70.255,70.2415,69.99125,69.853,2.0
2021,Styrian Grand Prix,8,fastf1,TSU,AlphaTauri,62.0,4.0,70.3195,70.249,70.1695,,2.0
2021,Styrian Grand Prix,8,fastf1,VER,Red Bull Racing,65.0,65.0,68.992,68.992,68.728,68.445,2.0
2021,Styrian Grand Prix,8,fastf1,VET,Aston Martin,60.0,14.0,70.344,70.15950000000001,70.05675,69.946,2.0
2021,Austrian Grand Prix,9,fastf1,ALO,Alpine,61.0,10.0,69.848,69.43,69.054,68.995,2.0
2021,Austrian Grand Prix,9,fastf1,BOT,Mercedes,63.0,47.0,69.071,69.001,68.72,68.455,2.0
2021,Austrian Grand Prix,9,fastf1,GAS,AlphaTauri,59.0,40.0,69.698,69.4905,68.42625000000001,68.25,2.0
2021,Austrian Grand Prix,9,fastf1,GIO,Alfa Romeo Racing,61.0,26.0,70.151,69.372,69.29124999999999,69.175,2.0
2021,Austrian Grand Prix,9,fastf1,HAM,Mercedes,60.0,44.0,69.4245,69.3165,69.13125000000001,68.885,2.0
2021,Austrian Grand Prix,9,fastf1,LAT,Williams,60.0,46.0,70.50450000000001,70.322,69.7355,69.179,2.0
2021,Austrian Grand Prix,9,fastf1,LEC,Ferrari,61.0,4.0,69.769,70.15549999999999,69.9865,,2.0
2021,Austrian Grand Prix,9,fastf1,MAZ,Haas F1 Team,53.0,40.0,71.184,70.96950000000001,70.4525,69.961,2.0
2021,Austrian Grand Prix,9,fastf1,MSC,Haas F1 Team,55.0,49.0,70.608,70.436,70.087,69.799,2.0
2021,Austrian Grand Prix,9,fastf1,NOR,McLaren,62.0,39.0,69.01650000000001,69.541,68.97049999999999,68.74,2.0
2021,Austrian Grand Prix,9,fastf1,PER,Red Bull Racing,63.0,19.0,69.678,68.49,68.4225,68.329,2.0
2021,Austrian Grand Prix,9,fastf1,RAI,Alfa Romeo Racing,62.0,32.0,70.209,69.78200000000001,69.10525,68.939,2.0
2021,Austrian Grand Prix,9,fastf1,RIC,McLaren,63.0,34.0,69.664,69.2705,69.04950000000001,68.845,2.0
2021,Austrian Grand Prix,9,fastf1,RUS,Williams,62.0,41.0,70.066,69.83,69.395,68.998,2.0
2021,Austrian Grand Prix,9,fastf1,SAI,Ferrari,62.0,33.0,69.939,69.804,68.524,68.101,2.0
2021,Austrian Grand Prix,9,fastf1,STR,Aston Martin,59.0,31.0,70.188,69.015,68.7975,68.689,2.0
2021,Austrian Grand Prix,9,fastf1,TSU,AlphaTauri,59.0,39.0,70.016,69.614,68.8655,68.552,2.0
2021,Austrian Grand Prix,9,fastf1,VER,Red Bull Racing,59.0,59.0,68.887,68.887,68.464,67.86,2.0
2021,Austrian Grand Prix,9,fastf1,VET,Aston Martin,58.0,29.0,69.9465,69.651,68.83,68.735,2.0
2021,British Grand Prix,10,fastf1,ALO,Alpine,43.0,41.0,93.261,93.208,92.81,92.225,2.0
2021,British Grand Prix,10,fastf1,BOT,Mercedes,43.0,26.0,92.16,91.4965,91.14975,90.688,2.0
2021,British Grand Prix,10,fastf1,GAS,AlphaTauri,41.0,12.0,92.96,92.8215,92.32175,90.995,2.0
2021,British Grand Prix,10,fastf1,GIO,Alfa Romeo Racing,41.0,10.0,93.726,94.0425,93.65775,93.622,2.0
2021,British Grand Prix,10,fastf1,HAM,Mercedes,43.0,23.0,92.038,91.025,90.4555,89.801,2.0
2021,British Grand Prix,10,fastf1,LAT,Williams,41.0,21.0,93.497,93.452,93.169,92.994,2.0
2021,British Grand Prix,10,fastf1,LEC,Ferrari,43.0,42.0,92.048,92.0205,91.50975,90.846,2.0
2021,British Grand Prix,10,fastf1,MAZ,Haas F1 Team,41.0,34.0,94.736,94.362,93.602,93.097,2.0
2021,British Grand Prix,10,fastf1,MSC,Haas F1 Team,42.0,20.0,95.4195,96.1195,95.84774999999999,95.63,2.0
2021,British Grand Prix,10,fastf1,NOR,McLaren,42.0,41.0,92.259,92.244,91.94,91.624,2.0
2021,British Grand Prix,10,fastf1,OCO,Alpine,43.0,19.0,93.051,93.223,92.81200000000001,92.349,2.0
2021,British Grand Prix,10,fastf1,PER,Red Bull Racing,35.0,4.0,93.306,92.1105,91.8675,,2.0
2021,British Grand Prix,10,fastf1,RAI,Alfa Romeo Racing,41.0,30.0,93.47,93.3925,93.2385,92.531,2.0
2021,British Grand Prix,10,fastf1,RIC,McLaren,43.0,36.0,92.595,92.5695,91.8655,91.642,2.0
2021,British Grand Prix,10,fastf1,RUS,Williams,41.0,8.0,93.566,93.572,93.27825,93.563,2.0
2021,British Grand Prix,10,fastf1,SAI,Ferrari,43.0,7.0,92.354,92.254,91.9745,92.064,2.0
2021,British Grand Prix,10,fastf1,STR,Aston Martin,43.0,9.0,93.331,93.453,93.331,93.331,2.0
2021,British Grand Prix,10,fastf1,TSU,AlphaTauri,42.0,13.0,93.455,92.578,91.209,91.101,2.0
2021,British Grand Prix,10,fastf1,VET,Aston Martin,31.0,5.0,93.709,94.437,94.37,94.437,2.0
2021,Hungarian Grand Prix,11,fastf1,ALO,Alpine,61.0,35.0,82.599,82.625,82.3595,81.004,2.0
2021,Hungarian Grand Prix,11,fastf1,GAS,AlphaTauri,57.0,34.0,82.616,82.3965,82.208,82.139,2.0
2021,Hungarian Grand Prix,11,fastf1,GIO,Alfa Romeo Racing,53.0,21.0,83.464,84.045,83.74,83.464,2.0
2021,Hungarian Grand Prix,11,fastf1,HAM,Mercedes,56.0,10.0,81.6385,80.071,79.3925,79.306,2.0
2021,Hungarian Grand Prix,11,fastf1,LAT,Williams,59.0,59.0,83.508,83.508,83.30950000000001,83.016,2.0
2021,Hungarian Grand Prix,11,fastf1,MSC,Haas F1 Team,58.0,52.0,83.9785,83.576,83.1485,82.851,2.0
2021,Hungarian Grand Prix,11,fastf1,OCO,Alpine,61.0,61.0,82.77,82.77,81.804,81.503,2.0
2021,Hungarian Grand Prix,11,fastf1,RAI,Alfa Romeo Racing,53.0,36.0,83.262,83.069,82.2585,81.644,2.0
2021,Hungarian Grand Prix,11,fastf1,RIC,McLaren,56.0,13.0,83.826,83.874,83.071,82.945,2.0
2021,Hungarian Grand Prix,11,fastf1,RUS,Williams,61.0,48.0,83.493,83.4,82.69725,82.176,2.0
2021,Hungarian Grand Prix,11,fastf1,SAI,Ferrari,60.0,44.0,82.199,82.05,81.7275,81.578,2.0
2021,Hungarian Grand Prix,11,fastf1,TSU,AlphaTauri,59.0,44.0,83.16,83.082,82.78925000000001,82.658,2.0
2021,Hungarian Grand Prix,11,fastf1,VER,Red Bull Racing,58.0,10.0,83.252,81.474,81.24975,81.215,2.0
2021,Hungarian Grand Prix,11,fastf1,VET,Aston Martin,61.0,7.0,82.565,83.056,82.9995,83.003,2.0
2021,Dutch Grand Prix,13,fastf1,ALO,Alpine,65.0,52.0,76.258,76.41300000000001,75.73925,74.382,2.0
2021,Dutch Grand Prix,13,fastf1,BOT,Mercedes,61.0,61.0,75.152,75.152,74.383,74.064,2.0
2021,Dutch Grand Prix,13,fastf1,GAS,AlphaTauri,64.0,62.0,75.9425,75.90700000000001,75.40675,74.866,2.0
2021,Dutch Grand Prix,13,fastf1,GIO,Alfa Romeo Racing,61.0,31.0,76.91,76.159,75.5135,75.279,2.0
2021,Dutch Grand Prix,13,fastf1,HAM,Mercedes,58.0,41.0,74.53649999999999,74.505,73.678,73.428,2.0
2021,Dutch Grand Prix,13,fastf1,KUB,Alfa Romeo Racing,61.0,48.0,77.602,77.4975,76.0715,75.703,2.0
2021,Dutch Grand Prix,13,fastf1,LAT,Williams,60.0,37.0,77.3155,76.866,76.576,76.287,2.0
2021,Dutch Grand Prix,13,fastf1,LEC,Ferrari,62.0,59.0,76.052,75.931,75.2005,74.821,2.0
2021,Dutch Grand Prix,13,fastf1,MAZ,Haas F1 Team,34.0,23.0,78.4255,78.107,77.75,77.605,2.0
2021,Dutch Grand Prix,13,fastf1,MSC,Haas F1 Team,57.0,56.0,77.621,77.4685,76.6395,76.107,2.0
2021,Dutch Grand Prix,13,fastf1,NOR,McLaren,64.0,38.0,76.3125,75.265,74.78825,74.379,2.0
2021,Dutch Grand Prix,13,fastf1,OCO,Alpine,65.0,33.0,76.575,76.617,75.109,74.915,2.0
2021,Dutch Grand Prix,13,fastf1,PER,Red Bull Racing,62.0,20.0,75.86250000000001,75.257,74.02025,73.581,2.0
2021,Dutch Grand Prix,13,fastf1,RIC,McLaren,65.0,50.0,76.769,76.28999999999999,75.3435,75.011,2.0
